# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 3.14000000e+00
# Aref          : 3.14000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
89.272          	1.09437777e-04	1.23767402e+00	-7.30922661e-01	-3.65351893e-01	-3.65570768e-01
89.274          	1.06591787e-04	1.23755344e+00	-7.29789476e-01	-3.64788146e-01	-3.65001330e-01
89.276          	1.04002661e-04	1.23724525e+00	-7.28855733e-01	-3.64323864e-01	-3.64531869e-01
89.278          	1.01597305e-04	1.23715267e+00	-7.28488576e-01	-3.64142691e-01	-3.64345886e-01
89.28           	9.90326419e-05	1.23713131e+00	-7.27964908e-01	-3.63883421e-01	-3.64081486e-01
89.282          	9.61222480e-05	1.23770788e+00	-7.27362804e-01	-3.63585280e-01	-3.63777524e-01
89.284          	9.35071929e-05	1.23828261e+00	-7.26760555e-01	-3.63286770e-01	-3.63473785e-01
89.286          	9.12527499e-05	1.23848643e+00	-7.26492993e-01	-3.63155244e-01	-3.63337749e-01
89.288          	8.92763600e-05	1.23895744e+00	-7.26274707e-01	-3.63048077e-01	-3.63226630e-01
89.29           	8.74216324e-05	1.23999042e+00	-7.25258516e-01	-3.62541837e-01	-3.62716680e-01
89.292          	8.57730977e-05	1.24050337e+00	-7.24260969e-01	-3.62044711e-01	-3.62216258e-01
89.294          	8.42200488e-05	1.24026405e+00	-7.23879909e-01	-3.61855734e-01	-3.62024174e-01
89.296          	8.27755969e-05	1.24015200e+00	-7.23339781e-01	-3.61587115e-01	-3.61752666e-01
89.298          	8.11145740e-05	1.24019792e+00	-7.22358509e-01	-3.61098140e-01	-3.61260369e-01
89.3            	7.93639287e-05	1.24024228e+00	-7.21184359e-01	-3.60512816e-01	-3.60671543e-01
89.302          	7.75662067e-05	1.24056949e+00	-7.20422424e-01	-3.60133646e-01	-3.60288778e-01
89.304          	7.57695926e-05	1.24040732e+00	-7.19460145e-01	-3.59654303e-01	-3.59805842e-01
89.306          	7.44853193e-05	1.24030058e+00	-7.18515476e-01	-3.59183253e-01	-3.59332223e-01
89.308          	7.37611828e-05	1.24005725e+00	-7.17636527e-01	-3.58744503e-01	-3.58892025e-01
89.31           	7.31649329e-05	1.24009020e+00	-7.16816518e-01	-3.58335094e-01	-3.58481424e-01
89.312          	7.26059135e-05	1.23994435e+00	-7.16211716e-01	-3.58033252e-01	-3.58178464e-01
89.314          	7.20920330e-05	1.23944732e+00	-7.15526715e-01	-3.57691266e-01	-3.57835450e-01
89.316          	7.17962456e-05	1.23926531e+00	-7.14801012e-01	-3.57328710e-01	-3.57472302e-01
89.318          	7.16060549e-05	1.23945232e+00	-7.13844072e-01	-3.56850430e-01	-3.56993642e-01
89.32           	6.99026628e-05	1.23924395e+00	-7.13257450e-01	-3.56558823e-01	-3.56698628e-01
89.322          	6.79085200e-05	1.23919407e+00	-7.12631376e-01	-3.56247779e-01	-3.56383596e-01
89.324          	6.60568967e-05	1.23946367e+00	-7.11903288e-01	-3.55885587e-01	-3.56017701e-01
89.326          	6.41075342e-05	1.23921690e+00	-7.11331440e-01	-3.55601612e-01	-3.55729828e-01
89.328          	6.21024109e-05	1.23939407e+00	-7.10999450e-01	-3.55437623e-01	-3.55561827e-01
89.33           	5.97306111e-05	1.23989103e+00	-7.10758566e-01	-3.55319552e-01	-3.55439014e-01
89.332          	5.71624761e-05	1.24028465e+00	-7.10159645e-01	-3.55022660e-01	-3.55136985e-01
89.334          	5.49483178e-05	1.24066781e+00	-7.09338550e-01	-3.54614327e-01	-3.54724223e-01
89.336          	5.28929896e-05	1.24122546e+00	-7.08660849e-01	-3.54277531e-01	-3.54383317e-01
89.338          	5.08370590e-05	1.24105612e+00	-7.07822723e-01	-3.53860525e-01	-3.53962199e-01
89.34           	4.87818319e-05	1.24146145e+00	-7.07442017e-01	-3.53672227e-01	-3.53769790e-01
89.342          	4.66504394e-05	1.24196280e+00	-7.06999563e-01	-3.53453131e-01	-3.53546432e-01
89.344          	4.43836136e-05	1.24215404e+00	-7.06365294e-01	-3.53138264e-01	-3.53227031e-01
89.346          	4.21017990e-05	1.24261873e+00	-7.05670916e-01	-3.52793356e-01	-3.52877560e-01
89.348          	3.95422509e-05	1.24277437e+00	-7.04880619e-01	-3.52400767e-01	-3.52479852e-01
89.35           	3.68727238e-05	1.24293730e+00	-7.04202745e-01	-3.52064500e-01	-3.52138245e-01
89.352          	3.42716723e-05	1.24346031e+00	-7.03127919e-01	-3.51529688e-01	-3.51598231e-01
89.354          	3.18419143e-05	1.24359930e+00	-7.02684401e-01	-3.51310359e-01	-3.51374043e-01
89.356          	2.98597762e-05	1.24333807e+00	-7.01918805e-01	-3.50929543e-01	-3.50989262e-01
89.358          	2.81361854e-05	1.24327310e+00	-7.01016260e-01	-3.50479994e-01	-3.50536266e-01
89.36           	2.61747922e-05	1.24313108e+00	-7.00098913e-01	-3.50023282e-01	-3.50075631e-01
89.362          	2.40386975e-05	1.24293827e+00	-6.99414618e-01	-3.49683270e-01	-3.49731348e-01
89.364          	2.20853170e-05	1.24216259e+00	-6.98214315e-01	-3.49085072e-01	-3.49129243e-01
89.366          	1.98964705e-05	1.24162157e+00	-6.97038417e-01	-3.48499312e-01	-3.48539105e-01
89.368          	1.74491489e-05	1.24098207e+00	-6.95630730e-01	-3.47797916e-01	-3.47832814e-01
89.37           	1.51832760e-05	1.24093476e+00	-6.94672538e-01	-3.47321086e-01	-3.47351452e-01
89.372          	1.32764721e-05	1.24122984e+00	-6.92913240e-01	-3.46443344e-01	-3.46469897e-01
89.374          	1.15026591e-05	1.24078380e+00	-6.91322217e-01	-3.45649606e-01	-3.45672611e-01
89.376          	9.63436529e-06	1.24004853e+00	-6.90947767e-01	-3.45464249e-01	-3.45483518e-01
89.378          	7.89583413e-06	1.23975333e+00	-6.89533135e-01	-3.44758672e-01	-3.44774464e-01
89.38           	6.03602458e-06	1.23906388e+00	-6.88556734e-01	-3.44272331e-01	-3.44284403e-01
89.382          	4.05342907e-06	1.23901827e+00	-6.86986956e-01	-3.43489425e-01	-3.43497532e-01
89.384          	2.07106572e-06	1.23874776e+00	-6.84992309e-01	-3.42494083e-01	-3.42498226e-01
89.386          	-3.04148206e-08	1.23855854e+00	-6.83649072e-01	-3.41824566e-01	-3.41824505e-01
89.388          	-2.54117266e-06	1.23804950e+00	-6.82906299e-01	-3.41455690e-01	-3.41450608e-01
89.39           	-5.14250290e-06	1.23749606e+00	-6.81527977e-01	-3.40769131e-01	-3.40758846e-01
89.392          	-7.94889819e-06	1.23715871e+00	-6.80127519e-01	-3.40071708e-01	-3.40055810e-01
89.394          	-8.69681694e-06	1.23743764e+00	-6.78923086e-01	-3.39470240e-01	-3.39452846e-01
89.396          	-9.64706655e-06	1.23684999e+00	-6.77758729e-01	-3.38889011e-01	-3.38869717e-01
89.398          	-9.95713317e-06	1.23616677e+00	-6.76851761e-01	-3.38435838e-01	-3.38415924e-01
89.4            	-1.03255594e-05	1.23579333e+00	-6.75871404e-01	-3.37946027e-01	-3.37925376e-01
89.402          	-1.10040507e-05	1.23623242e+00	-6.75598392e-01	-3.37810200e-01	-3.37788192e-01
89.404          	-1.22146622e-05	1.23691005e+00	-6.74959022e-01	-3.37491726e-01	-3.37467297e-01
89.406          	-1.43846822e-05	1.23667259e+00	-6.74754990e-01	-3.37391879e-01	-3.37363110e-01
89.408          	-1.72310176e-05	1.23651340e+00	-6.73883743e-01	-3.36959103e-01	-3.36924640e-01
89.41           	-2.00754145e-05	1.23693515e+00	-6.72820908e-01	-3.36430529e-01	-3.36390378e-01
89.412          	-2.28996620e-05	1.23731198e+00	-6.72047361e-01	-3.36046580e-01	-3.36000781e-01
89.414          	-2.53152403e-05	1.23796836e+00	-6.71032502e-01	-3.35541566e-01	-3.35490936e-01
89.416          	-2.74852981e-05	1.23779737e+00	-6.70467819e-01	-3.35261395e-01	-3.35206424e-01
89.418          	-3.00134553e-05	1.23778748e+00	-6.69458433e-01	-3.34759230e-01	-3.34699203e-01
89.42           	-3.25169785e-05	1.23781352e+00	-6.68407266e-01	-3.34236150e-01	-3.34171116e-01
89.422          	-3.47734384e-05	1.23796334e+00	-6.67661371e-01	-3.33865459e-01	-3.33795912e-01
89.424          	-3.64360026e-05	1.23795734e+00	-6.66085304e-01	-3.33079088e-01	-3.33006216e-01
89.426          	-3.91724860e-05	1.23783038e+00	-6.65115144e-01	-3.32596744e-01	-3.32518399e-01
89.428          	-4.20316270e-05	1.23725892e+00	-6.64279515e-01	-3.32181789e-01	-3.32097726e-01
89.43           	-4.50709737e-05	1.23741980e+00	-6.63767782e-01	-3.31928962e-01	-3.31838820e-01
89.432          	-4.80717098e-05	1.23744383e+00	-6.63050302e-01	-3.31573223e-01	-3.31477079e-01
89.434          	-5.09951561e-05	1.23797048e+00	-6.61716505e-01	-3.30909248e-01	-3.30807257e-01
89.436          	-5.29028190e-05	1.23792561e+00	-6.60805446e-01	-3.30455626e-01	-3.30349820e-01
89.438          	-5.38384970e-05	1.23773416e+00	-6.60073878e-01	-3.30090778e-01	-3.29983101e-01
89.44           	-5.44648833e-05	1.23750023e+00	-6.59545230e-01	-3.29827080e-01	-3.29718150e-01
89.442          	-5.51461080e-05	1.23736969e+00	-6.58931336e-01	-3.29520814e-01	-3.29410522e-01
89.444          	-5.56371477e-05	1.23667823e+00	-6.58518667e-01	-3.29314971e-01	-3.29203696e-01
89.446          	-5.60974301e-05	1.23674888e+00	-6.58122056e-01	-3.29117125e-01	-3.29004930e-01
89.448          	-5.62617032e-05	1.23655304e+00	-6.57464055e-01	-3.28788289e-01	-3.28675766e-01
89.45           	-5.57048066e-05	1.23621412e+00	-6.56295159e-01	-3.28203284e-01	-3.28091875e-01
89.452          	-5.52615618e-05	1.23577302e+00	-6.55065126e-01	-3.27587824e-01	-3.27477301e-01
89.454          	-5.51721420e-05	1.23614254e+00	-6.53822068e-01	-3.26966206e-01	-3.26855862e-01
89.456          	-5.55049845e-05	1.23618299e+00	-6.52326515e-01	-3.26218762e-01	-3.26107752e-01
89.458          	-5.61113632e-05	1.23543162e+00	-6.51713102e-01	-3.25912662e-01	-3.25800439e-01
89.46           	-5.73302913e-05	1.23528891e+00	-6.50933472e-01	-3.25524066e-01	-3.25409406e-01
89.462          	-5.87726772e-05	1.23550531e+00	-6.50296235e-01	-3.25206890e-01	-3.25089345e-01
89.464          	-5.99834605e-05	1.23544960e+00	-6.49317454e-01	-3.24718711e-01	-3.24598744e-01
89.466          	-6.09879155e-05	1.23550482e+00	-6.47962123e-01	-3.24042050e-01	-3.23920074e-01
89.468          	-6.20227827e-05	1.23512399e+00	-6.46855914e-01	-3.23489980e-01	-3.23365934e-01
89.47           	-6.22117994e-05	1.23492420e+00	-6.46154702e-01	-3.23139563e-01	-3.23015139e-01
89.472          	-6.23412539e-05	1.23448384e+00	-6.45179394e-01	-3.22652038e-01	-3.22527356e-01
89.474          	-6.13697534e-05	1.23427252e+00	-6.43700956e-01	-3.21911848e-01	-3.21789108e-01
89.476          	-6.04104211e-05	1.23425607e+00	-6.42315298e-01	-3.21218060e-01	-3.21097239e-01
89.478          	-5.98644787e-05	1.23424569e+00	-6.41263791e-01	-3.20691760e-01	-3.20572031e-01
89.48           	-5.91423320e-05	1.23382407e+00	-6.40031609e-01	-3.20074947e-01	-3.19956662e-01
89.482          	-5.88003389e-05	1.23352715e+00	-6.38721052e-01	-3.19419326e-01	-3.19301726e-01
89.484          	-5.88081408e-05	1.23353113e+00	-6.37645139e-01	-3.18881377e-01	-3.18763761e-01
89.486          	-5.90151004e-05	1.23359801e+00	-6.36533327e-01	-3.18325679e-01	-3.18207648e-01
89.488          	-5.91014742e-05	1.23346070e+00	-6.35260343e-01	-3.17689273e-01	-3.17571070e-01
89.49           	-5.93404222e-05	1.23299742e+00	-6.34822116e-01	-3.17470398e-01	-3.17351717e-01
89.492          	-5.98264292e-05	1.23270692e+00	-6.33493648e-01	-3.16806650e-01	-3.16686998e-01
89.494          	-6.06387430e-05	1.23211848e+00	-6.32411309e-01	-3.16266293e-01	-3.16145016e-01
89.496          	-6.15327578e-05	1.23175957e+00	-6.31271908e-01	-3.15697487e-01	-3.15574421e-01
89.498          	-6.26521590e-05	1.23138813e+00	-6.30091717e-01	-3.15108511e-01	-3.14983206e-01
89.5            	-6.39969773e-05	1.23085745e+00	-6.28697120e-01	-3.14412557e-01	-3.14284563e-01
89.502          	-6.54614057e-05	1.23013444e+00	-6.27779485e-01	-3.13955204e-01	-3.13824281e-01
89.504          	-6.70505337e-05	1.22921474e+00	-6.26709869e-01	-3.13421985e-01	-3.13287884e-01
89.506          	-6.89270630e-05	1.22850395e+00	-6.25322857e-01	-3.12730355e-01	-3.12592501e-01
89.508          	-7.08397641e-05	1.22800174e+00	-6.23866078e-01	-3.12003879e-01	-3.11862199e-01
89.51           	-7.26249376e-05	1.22780042e+00	-6.22264113e-01	-3.11204682e-01	-3.11059432e-01
89.512          	-7.43643881e-05	1.22765367e+00	-6.21049937e-01	-3.10599333e-01	-3.10450604e-01
89.514          	-7.61015936e-05	1.22728485e+00	-6.19927583e-01	-3.10039893e-01	-3.09887690e-01
89.516          	-7.76114931e-05	1.22737977e+00	-6.18619531e-01	-3.09387377e-01	-3.09232154e-01
89.518          	-7.90845118e-05	1.22707191e+00	-6.17301998e-01	-3.08730084e-01	-3.08571915e-01
89.52           	-8.07057597e-05	1.22701562e+00	-6.16090854e-01	-3.08126133e-01	-3.07964721e-01
89.522          	-8.20109039e-05	1.22637517e+00	-6.14523992e-01	-3.07344007e-01	-3.07179985e-01
89.524          	-8.31930490e-05	1.22653312e+00	-6.13430918e-01	-3.06798652e-01	-3.06632266e-01
89.526          	-8.41956560e-05	1.22669355e+00	-6.12407937e-01	-3.06288164e-01	-3.06119773e-01
89.528          	-8.53322742e-05	1.22721731e+00	-6.11644761e-01	-3.05907713e-01	-3.05737048e-01
89.53           	-8.66036440e-05	1.22743398e+00	-6.10509220e-01	-3.05341214e-01	-3.05168006e-01
89.532          	-8.85953857e-05	1.22706506e+00	-6.09512724e-01	-3.04844957e-01	-3.04667766e-01
89.534          	-9.07453830e-05	1.22634077e+00	-6.08718547e-01	-3.04450019e-01	-3.04268528e-01
89.536          	-9.25096853e-05	1.22615779e+00	-6.07804822e-01	-3.03994921e-01	-3.03809901e-01
89.538          	-9.42101771e-05	1.22613237e+00	-6.06623958e-01	-3.03406189e-01	-3.03217769e-01
89.54           	-9.58694412e-05	1.22577681e+00	-6.05318360e-01	-3.02755050e-01	-3.02563311e-01
89.542          	-9.82604175e-05	1.22558468e+00	-6.04314024e-01	-3.02255272e-01	-3.02058751e-01
89.544          	-1.01040242e-04	1.22536555e+00	-6.03442528e-01	-3.01822304e-01	-3.01620224e-01
89.546          	-1.03865729e-04	1.22531585e+00	-6.02404215e-01	-3.01305973e-01	-3.01098242e-01
89.548          	-1.06668768e-04	1.22477420e+00	-6.01744092e-01	-3.00978715e-01	-3.00765377e-01
89.55           	-1.09819175e-04	1.22432780e+00	-6.00920102e-01	-3.00569870e-01	-3.00350232e-01
89.552          	-1.13066922e-04	1.22435827e+00	-5.99860406e-01	-3.00043270e-01	-2.99817136e-01
89.554          	-1.15644875e-04	1.22477401e+00	-5.98422997e-01	-2.99327144e-01	-2.99095854e-01
89.556          	-1.18556583e-04	1.22477144e+00	-5.97249289e-01	-2.98743201e-01	-2.98506088e-01
89.558          	-1.21443294e-04	1.22440849e+00	-5.96639638e-01	-2.98441262e-01	-2.98198376e-01
89.56           	-1.24689623e-04	1.22429711e+00	-5.95760771e-01	-2.98005075e-01	-2.97755696e-01
89.562          	-1.26760478e-04	1.22443881e+00	-5.94541184e-01	-2.97397353e-01	-2.97143832e-01
89.564          	-1.28215449e-04	1.22425640e+00	-5.93607093e-01	-2.96931762e-01	-2.96675331e-01
89.566          	-1.29649458e-04	1.22447947e+00	-5.92304412e-01	-2.96281855e-01	-2.96022556e-01
89.568          	-1.31183495e-04	1.22446724e+00	-5.91690833e-01	-2.95976600e-01	-2.95714233e-01
89.57           	-1.32472937e-04	1.22423437e+00	-5.90343275e-01	-2.95304111e-01	-2.95039165e-01
89.572          	-1.33640549e-04	1.22409942e+00	-5.88965137e-01	-2.94616209e-01	-2.94348928e-01
89.574          	-1.34311975e-04	1.22389452e+00	-5.87775132e-01	-2.94021878e-01	-2.93753254e-01
89.576          	-1.34493592e-04	1.22352878e+00	-5.86818894e-01	-2.93543941e-01	-2.93274953e-01
89.578          	-1.34316316e-04	1.22322665e+00	-5.85626534e-01	-2.92947583e-01	-2.92678951e-01
89.58           	-1.34043551e-04	1.22292119e+00	-5.84214727e-01	-2.92241407e-01	-2.91973320e-01
89.582          	-1.33974074e-04	1.22248310e+00	-5.82977118e-01	-2.91622533e-01	-2.91354585e-01
89.584          	-1.33973031e-04	1.22221136e+00	-5.81526102e-01	-2.90897024e-01	-2.90629078e-01
89.586          	-1.35106010e-04	1.22152952e+00	-5.80330482e-01	-2.90300347e-01	-2.90030135e-01
89.588          	-1.36479531e-04	1.22117783e+00	-5.78869264e-01	-2.89571112e-01	-2.89298153e-01
89.59           	-1.37318744e-04	1.22069889e+00	-5.77497322e-01	-2.88885980e-01	-2.88611342e-01
89.592          	-1.38671709e-04	1.22038053e+00	-5.76328673e-01	-2.88303008e-01	-2.88025665e-01
89.594          	-1.39961832e-04	1.21994114e+00	-5.75298509e-01	-2.87789216e-01	-2.87509293e-01
89.596          	-1.40993216e-04	1.21966566e+00	-5.74025160e-01	-2.87153573e-01	-2.86871587e-01
89.598          	-1.42330378e-04	1.21910842e+00	-5.72997915e-01	-2.86641288e-01	-2.86356627e-01
89.6            	-1.43064286e-04	1.21863728e+00	-5.71711122e-01	-2.85998625e-01	-2.85712497e-01
89.602          	-1.43861323e-04	1.21853712e+00	-5.70474482e-01	-2.85381102e-01	-2.85093379e-01
89.604          	-1.44826002e-04	1.21873159e+00	-5.68805591e-01	-2.84547621e-01	-2.84257969e-01
89.606          	-1.45554341e-04	1.21867347e+00	-5.67817832e-01	-2.84054470e-01	-2.83763362e-01
89.608          	-1.45985877e-04	1.21860125e+00	-5.66766788e-01	-2.83529380e-01	-2.83237408e-01
89.61           	-1.45877158e-04	1.21867067e+00	-5.65834402e-01	-2.83063078e-01	-2.82771324e-01
89.612          	-1.45447457e-04	1.21841138e+00	-5.64411436e-01	-2.82351166e-01	-2.82060271e-01
89.614          	-1.44959062e-04	1.21807408e+00	-5.63149882e-01	-2.81719900e-01	-2.81429982e-01
89.616          	-1.44405850e-04	1.21798311e+00	-5.61987141e-01	-2.81137976e-01	-2.80849165e-01
89.618          	-1.43763193e-04	1.21701135e+00	-5.60598324e-01	-2.80442925e-01	-2.80155399e-01
89.62           	-1.42830628e-04	1.21643509e+00	-5.59591951e-01	-2.79938806e-01	-2.79653145e-01
89.622          	-1.42135839e-04	1.21617662e+00	-5.57978839e-01	-2.79131555e-01	-2.78847283e-01
89.624          	-1.41631491e-04	1.21559707e+00	-5.56956843e-01	-2.78620053e-01	-2.78336790e-01
89.626          	-1.41415177e-04	1.21470857e+00	-5.55682913e-01	-2.77982871e-01	-2.77700041e-01
89.628          	-1.41223278e-04	1.21406442e+00	-5.54672316e-01	-2.77477381e-01	-2.77194935e-01
89.63           	-1.41103341e-04	1.21376416e+00	-5.53967621e-01	-2.77124914e-01	-2.76842707e-01
89.632          	-1.40892400e-04	1.21337618e+00	-5.52946315e-01	-2.76614050e-01	-2.76332265e-01
89.634          	-1.40438971e-04	1.21308567e+00	-5.51533679e-01	-2.75907278e-01	-2.75626400e-01
89.636          	-1.39399207e-04	1.21298269e+00	-5.49975065e-01	-2.75126932e-01	-2.74848133e-01
89.638          	-1.38347210e-04	1.21338808e+00	-5.48493232e-01	-2.74384963e-01	-2.74108269e-01
89.64           	-1.37192850e-04	1.21331038e+00	-5.47222633e-01	-2.73748510e-01	-2.73474124e-01
89.642          	-1.35804557e-04	1.21333819e+00	-5.46172810e-01	-2.73222210e-01	-2.72950601e-01
89.644          	-1.34571292e-04	1.21313746e+00	-5.44755088e-01	-2.72512115e-01	-2.72242973e-01
89.646          	-1.33393512e-04	1.21287992e+00	-5.43708094e-01	-2.71987441e-01	-2.71720654e-01
89.648          	-1.32694596e-04	1.21240548e+00	-5.42835614e-01	-2.71550502e-01	-2.71285112e-01
89.65           	-1.32516695e-04	1.21216257e+00	-5.41984497e-01	-2.71124765e-01	-2.70859732e-01
89.652          	-1.32607120e-04	1.21183414e+00	-5.40971723e-01	-2.70618469e-01	-2.70353254e-01
89.654          	-1.32494497e-04	1.21174370e+00	-5.39994262e-01	-2.70129626e-01	-2.69864637e-01
89.656          	-1.32083047e-04	1.21162190e+00	-5.39269324e-01	-2.69766745e-01	-2.69502579e-01
89.658          	-1.31451923e-04	1.21151796e+00	-5.38180804e-01	-2.69221854e-01	-2.68958950e-01
89.66           	-1.30528873e-04	1.21118688e+00	-5.36943303e-01	-2.68602180e-01	-2.68341122e-01
89.662          	-1.30141576e-04	1.21124762e+00	-5.35733589e-01	-2.67996936e-01	-2.67736653e-01
89.664          	-1.29826205e-04	1.21083545e+00	-5.33990126e-01	-2.67124889e-01	-2.66865237e-01
89.666          	-1.29320270e-04	1.21062210e+00	-5.32178279e-01	-2.66218460e-01	-2.65959819e-01
89.668          	-1.28481052e-04	1.21021620e+00	-5.30621204e-01	-2.65439083e-01	-2.65182121e-01
89.67           	-1.28089488e-04	1.21006719e+00	-5.28922237e-01	-2.64589208e-01	-2.64333029e-01
89.672          	-1.27690852e-04	1.20970977e+00	-5.27627406e-01	-2.63941394e-01	-2.63686012e-01
89.674          	-1.27608045e-04	1.20910296e+00	-5.26446884e-01	-2.63351050e-01	-2.63095834e-01
89.676          	-1.27711669e-04	1.20833316e+00	-5.24957784e-01	-2.62606604e-01	-2.62351181e-01
89.678          	-1.28029385e-04	1.20809418e+00	-5.22688793e-01	-2.61472426e-01	-2.61216367e-01
89.68           	-1.28389555e-04	1.20808713e+00	-5.21067355e-01	-2.60662067e-01	-2.60405288e-01
89.682          	-1.28568107e-04	1.20832103e+00	-5.19176708e-01	-2.59716922e-01	-2.59459786e-01
89.684          	-1.28422129e-04	1.20848971e+00	-5.17691959e-01	-2.58974402e-01	-2.58717557e-01
89.686          	-1.27913207e-04	1.20830016e+00	-5.16264469e-01	-2.58260148e-01	-2.58004321e-01
89.688          	-1.27884872e-04	1.20817815e+00	-5.14975092e-01	-2.57615431e-01	-2.57359661e-01
89.69           	-1.28216370e-04	1.20718117e+00	-5.14704707e-01	-2.57480570e-01	-2.57224137e-01
89.692          	-1.28516891e-04	1.20696476e+00	-5.12966981e-01	-2.56612007e-01	-2.56354974e-01
89.694          	-1.28735029e-04	1.20692099e+00	-5.10691154e-01	-2.55474312e-01	-2.55216842e-01
89.696          	-1.28776104e-04	1.20655726e+00	-5.09230801e-01	-2.54744176e-01	-2.54486624e-01
89.698          	-1.28899308e-04	1.20696696e+00	-5.07450759e-01	-2.53854279e-01	-2.53596480e-01
